,Subj_Pred,Obj,Obj_true,PMID
813,data related,[start] to review clinical studies [end],[start] to HF outcomes in these contemporary clinical trial experiences [end],29298108
814,diet combined,[start] with increased symptom prevalence [end],[start] with physical activity [end],16466601
815,energy intake coupled,[start] with [UNK] [end],[start] with the sleep / wake cycles [end],25172521
816,The TODAY trial will help to ameliorate,[start] the influence of partners beliefs on diabetes distress [end],[start] insulin resistance [end],16085165
817,longitudinal studies focus,[start] on the [UNK] of [UNK] [UNK] [UNK] [end],[start] on the pathobiology of both type [end],30135724
818,preventative health messages are tailored,[start] in the treatment of t2d patients [end],[start] to people [end],23868079
819,Adherence to a healthy dietary pattern exerts,[start] the leading cause of morbidity in women in the world [end],[start] a beneficial role regarding the development of diabetes [end],19531025
820,Adherence to CHEERS was,[start] as a [UNK] of [UNK] [UNK] [UNK] [end],[start] generally high [end],31490989
821,little is known,[start] as [UNK] [end],[start] about factors [end],27430259
822,INTEM alpha in the diabetic group was,[start] to the [UNK] of [UNK] [UNK] [UNK] [end],[start] significantly lower than the controls [end],16988549
823,reports vary,[start] related risk factors [end],[start] regarding the association of particular taxonomic groups with disease [end],31901868
824,Sue Terry Wilkin examine,[start] that [UNK] [UNK] [end],[start] the extent of the problem [end],12211961
825,The agents reduce body weight increasing,[start] mortality [end],[start] mitochondrial activity [end],24523032
826,Conclusion is,[start] a complex disease that has a high positive number [end],[start] fundamental when encouraging positive attitudes to personal responsibility for treatment for the condition [end],23868079
827,a complex disorder involves not,[start] [UNK] [end],[start] just the insulin system [end],27262256
828,INTEM - CFT were,[start] in the [UNK] of [UNK] [UNK] [UNK] [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
829,Those 17 studies involved,[start] in the pathology report to indicate the prognosis of the disease [end],"[start] 2,984,634 women [end]",27518283
830,the health care provider should employ,[start] for patients with copd [end],"[start] an aggressive , treat - to - target strategy to lessen diabetes - related risk factors always [end]",15315864
831,subjects living,[start] [UNK] [end],[start] over the next 20 years [end],22135872
832,a major role to play,[start] a great influence on understanding of the event [end],[start] in the prevention of type 2 diabetes in adults [end],11979020
833,Current literature provides,[start] the potential for the management of t2d [end],[start] direct evidence [end],19393492
834,sleep broadly fell,[start] by the age [end],"[start] into five categories ; sleep assessment , sleep as co-morbidities of sleep [end]",33157114
835,governments become,[start] a major public health problem [end],[start] convinced of its critical value [end],16573308
836,many factors impact,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the development of cancer including obesity [end],25866823
837,intervention to assist,[start] [UNK] [end],[start] patients who have been diagnosed [end],Richard Aguilar 
838,African Canadians living,[start] the leading cause of death in women [end],"[start] in Calgary , Alberta , Canada [end]",24070886
839,the strategies to treat,[start] the disease s [end],[start] T2 DM [end],29395440
840,DM2 represents,[start] a major public health problem [end],[start] one arm of the metabolic syndrome [end],15751600
841,medications need,[start] to provide a timely snapshot of the world [end],[start] to be imported at high cost often [end],16573308
842,Hyperglycemia increase,[start] risk factors [end],[start] advanced glycation end - products that result in atherogenesis [end],30409037
843,diabetes caused,[start] by the disease [end],[start] by magnesium deficiency [end],18418443
844,Management includes,[start] [UNK] [end],[start] platelet therapy [end],15823385
845,both depression minimize,[start] [UNK] [end],[start] the treatment costs for patients [end],23402449
846,Two reviewers extracted independently,[start] the risk of microvascular complications such as glucose tolerance [end],[start] the data [end],28728958
847,DM visiting,[start] a role in [UNK] [end],[start] outpatient primary care clinics [end],23802882
848,major metabolic defects associated,[start] with cardiovascular disease [end],[start] with t2DM [end],24523032
849,program participation remains,[start] the leading cause of morbidity in women in the world [end],[start] low [end],27430259
850,most adolescents with diabetes have,[start] a unique range of disease [end],[start] type In Australia [end],19893798
851,Sitagliptin are,[start] a major public health problem [end],[start] 4 inhibitors [end],28093996
852,physicians to be,[start] more successful in countries with a high incidence of t1d [end],[start] aware of risk screening guidelines [end],18806081
853,recognition of diabetes were measured,[start] [UNK] [end],[start] at baseline [end],24399094
854,Health care providers must understand,[start] to provide the environment for the young [end],[start] this disease to ensure proper management [end],17700350
855,Nurses need,[start] to provide the child with the skills necessary to manage diabetes over [end],[start] to understand the combination therapies now in use [end],30741763
856,The disease is,[start] a major cause of cancer related deaths [end],[start] the leading cause of leg amputations [end],22424044
857,rates of T2 DM have increased,[start] as a significant leading cause of death in women [end],[start] In the past two decades [end],19323960
858,the intracellular concentration of the interdependent Mg2 + is,[start] significant even worse [end],[start] significantly less than normal in overt diabetes [end],18418443
859,"Additionally certain individual food groups of the diet , such as fish may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
860,Glycemic control are,[start] more likely to be diagnosed with [UNK] [end],[start] less than optimal in many patients with type 2 diabetes mellitus [end],12489382
861,state were discussed,[start] in the study [end],[start] from a perspective of food microbiologists [end],30632770
862,Type 2 diabetes mellitus ( T2DM ) rates are,[start] a significant worldwide public health problem with the most common cancer in the world [end],[start] three times higher in patients with bipolar disorder compared to the general population [end],22621171
863,No significant difference was found,[start] in [UNK] in the [UNK] of [UNK] [end],[start] in the prothrombin time [end],16988549
864,VADT have observed,[start] in [UNK] of [UNK] [end],[start] increased morbidity from intensive control in those with long duration of chronic complications [end],25772641
865,Type 2 diabetes mellitus is associated,[start] with [UNK] [end],[start] with increased cardiovascular morbidity [end],19393492
866,This magnesium - binding defect consists,[start] to explore the modifiable risk factors of diabetes [end],[start] of a decreased content of tightly bound Mg2 [end],18418443
867,the future management has [number of] type diabetes,[start] as [end],[start] 2 [end],15561920
868,insulin resistance coupled,[start] with increased risk of type 2 diabetes mellitus [end],[start] with relative beta - cell failure [end],12092688
869,the prevention trials showing,[start] the effect of [UNK] the disease [end],[start] that progression [end],23953075
870,Reasons for this epidemic are,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the challenges to primary prevention [end],20958092
871,The resultant hyperglycemia causes,[start] disease in the setting of clinical trials [end],[start] macrovascular complications that increase morbidity in patients with diabetes mellitus [end],11393500
872,Minority populations are,[start] more likely to be more susceptible to others [end],[start] also at higher risk not only because of family history [end],11800065
873,the roles mitochondrial,[start] in the pathology report to indicate the prognosis of the disease [end],[start] ER stress play in the pathogenesis of type 2 DM [end],21785581
874,people depending,[start] [UNK] [end],[start] on their family history of diabetes [end],23868079
875,novel markers and non-invasive tests could be applied,[start] to use the [UNK] [end],[start] in patients with T2DM as a means of detecting and possibly treating unrecognized CV disease in time [end],17852797
876,A stepped - care approach to drug therapy may provide,[start] the risk of microvascular complications such as disease [end],"[start] the most rational , cost - efficient approach to management of this disease [end]",10348076
877,diet / weight - loss support the,[start] more effective than [UNK] in the treatment of chronic respiratory diseases [end],[start] support [end],27430259
878,These findings help unravel,[start] to the [UNK] of [UNK] [UNK] [UNK] [end],[start] the complex inheritance of polygenic type 2 diabetes mellitus [end],14659011
879,diabetes care accounts,[start] for their patients with diabetes [end],[start] for about 2 - 7 % of the total national health care budgets of western European countries already [end],14502096
880,a high - risk approach to prevention is,[start] a high burden on caregivers to monitor disease [end],[start] also appropriate [end],2406178
881,Both active male smokers had,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] 0.003 [end],25708055
882,Lifestyle modification alone may control,[start] [UNK] [UNK] [UNK] [end],[start] metformin [end],19893798
883,hyperandrogenism seen,[start] significant determinants of the age [end],[start] as polycystic ovary syndrome [end],12762953
884,"Diabetic therapies that induce the stress response , whether via heat , bioactive compounds , or genetic manipulation prevent",[start] in the pathogenesis of t2 dm [end],[start] all of the morbidities and comorbidities [end],24523032
885,Methods The methodology for this study consisted,[start] of the [UNK] of [UNK] [UNK] [UNK] [end],[start] of a systematic review of systematic reviews using the flowchart to searching on Cochrane [end],29129000
886,Some genes that have become accepted as contributors to diabetes risk include,[start] [UNK] [end],"[start] calpain 10 , and hepatic transcription factor 1 [end]",17331067
887,excess fatty acids increase,[start] [UNK] [UNK] [end],[start] advanced glycation end - products that result in vasoconstriction [end],30409037
888,some staple food being replaced,[start] in a sandwich [end],[start] with nuts [end],30360498
889,group education sessions to be,[start] important in the treatment of t2d [end],[start] a cost - effective method for diabetes self - management that funders need to consider [end],26351268
890,More attention should be paid,[start] to determine how to analyze a disease [UNK] [end],[start] to cardiovascular deconditioning [end],19479186
891,Male active smokers had,[start] a major risk factor for lung cancer [end],"[start] a significantly higher risk of carotid plaque ( odds ratio = 2.88 , 95 % confidence interval : 1.4788 - 5.6094 , P = 0.001 [end]",25708055
892,Collaborative care models have demonstrated,[start] that the effect of [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] success in managing the pathology of depression [end],27390262
893,whether tree nuts in combination with LCD have,[start] the risk of microvascular complications such as disease [end],[start] similar benefits in patients with T2 DM [end],30360498
894,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],"[start] a heterogeneous disorder characterized by 2 pathogenic defects , impaired insulin secretion [end]",11393500
895,None of these to be,[start] as a [UNK] of [UNK] [end],[start] primary [end],1485947
896,the outcomes of ongoing studies will be,[start] more effective in improving the treatment of t2d [end],[start] crucial in setting up appropriate prevention strategies [end],15832489
897,obesity being,[start] more effective in treatment strategies [end],[start] a major determinant [end],1485947
898,Molecular pathways underlying,[start] cardiovascular disease [end],[start] the mechanisms by which a suboptimal foetal environment leads to increased risk of type 2 diabetes [end],17522982
899,increased sedentary time combined,[start] with the development of t1d [end],[start] with reduced physical activity [end],23551885
900,physicians must stress,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the nonpharmacologic approaches of diet modification [end],10348076
901,The presence poses,[start] a great influence on mars [end],[start] a significant threat to the healthcare system [end],25629355
902,A modest weight loss of 5 % to 10 % is,[start] a major role in the development of t1d [end],[start] an achievable goal for improving glycemic control in people with type 2 diabetes [end],24070804
903,the amount of Mg2 enters,[start] for the disease [end],[start] the cell [end],18418443
904,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a heterogeneous group of metabolic diseases [end],17059973
905,The most - common herbs used were,[start] [UNK] [UNK] [UNK] [end],[start] Misai Kucing [end],23802882
906,Patient trust in personal medical information is,[start] important for the disease [end],[start] critical to increasing adherence to physician recommendations [end],24292896
907,Type II diabetes remains,[start] a major cause of cancer related deaths [end],[start] a genetic nightmare [end],7813802
908,This article reviews,[start] the role of these in [UNK] [UNK] [end],[start] the current insulin analogs available on the market regimens [end],15479774
909,The prevalence of type 2 diabetes worldwide is set,[start] significantly more than the [UNK] of [UNK] [end],"[start] to increase from its present level of 150 million , to 225 million by the end of the decade by 2025 [end]",14502096
910,social support can help to improve,[start] the risk of microvascular complications [end],[start] the self - management ability of patients with T2 DM [end],31640691
911,Bayesian meta - analysis was carried out,[start] as a significant burden on caregivers [end],[start] to further estimate [end],27518283
912,19 % had been referred to,[start] a [UNK] [end],[start] 23 % [end],29417379
913,Other risk factors include,[start] [UNK] [end],"[start] a family history of type 2 DM , puberty , intrauterine exposure to DM [end]",12092688
914,an emerging approach includes,[start] the potential to exert the cardiovascular disease burden [end],[start] practices adapted to the characteristics of each patient [end],29518575
915,Type 2 diabetes is,[start] a common among women in the [UNK] [UNK] [end],[start] a familial disease [end],1485947
916,An antidiabetic agent improves,[start] the effect of [UNK] [end],[start] insulin sensitivity [end],12408409
917,Fear of low balance confidence were,[start] as a major disease [end],[start] more severe in older adults with type 2 diabetes [end],29914779
918,the benefits of early intervention -- with emphasis on the prevention trials can be delayed,[start] more effective in the treatment of t2d patients [end],[start] by addressing prediabetes [end],23953075
919,the high prevalence of diabetes affect,[start] [UNK] [end],[start] the strategies for searching for genetic mutations [end],7813802
920,daily hyperthermia induced,[start] for practical application on the interventions of their caregivers often [end],[start] by hot tub immersion [end],24523032
921,Healthcare providers intensify,[start] the most important [UNK] in the treatment of colorectal cancer [end],[start] therapy appropriately during patient visits often [end],23347242
922,a large proportion of total complications occur,[start] in the [UNK] [end],[start] among adults now [end],27156051
923,The prevalence of type 2 diabetes has been increasing,[start] as a [UNK] of [UNK] [UNK] [UNK] [end],[start] exponentially [end],25249787
924,Recent advances in understanding the etiology of obesity have established,[start] in the treatment of t2d [end],[start] involvement of the immune system [end],22897868
925,glycemic control provided,[start] by the presence of [UNK] [UNK] [UNK] [UNK] [UNK] to [UNK] [UNK] [UNK] [end],"[start] by the medication , other desired outcomes ( , blood lipid changes ) , mechanism of action , and cost [end]",12489382
926,hyperandrogenism seen,[start] significant determinants of the age [end],[start] as premature adrenarche [end],12762953
927,Partners ' beliefs about the controllability moderated,[start] to determine whether you are associated with the disease is increased incidence of t1d [end],[start] the relationship between the corresponding pwt2 d beliefs and diabetes distress [end],29775677
928,intervention to assist patients to reduce,[start] the risk of diabetes [end],[start] the risk of developing the disease in those [end],Richard Aguilar 
929,"""""""""""""""""""""""""""""""Recent research data produced by """""""""""""""""""""""""""""""" multi-omics """""""""""""""""""""""""""""""" technologies ( genomics transcriptomics )"""""""""""""""""""""""""""""" suggest",[start] that you can be not aware of [UNK] [end],[start] that many potential biomarkers might be helpful in early diagnosis of DM2 [end],29518575
930,T2DM is,[start] a significant effect on [UNK] [end],[start] difficult to differentiate from the more common type 1 diabetes mellitus ( T1DM ) in the paediatric population [end],27622231
931,One large study conducted in the United Kingdom demonstrated,[start] that the effect of [UNK] were modified by factors such as age gender cardiovascular risk factor status drinking type of,"[start] that providing intensive blood glucose control significantly reduced the risk of microvascular complications , such as neuropathy , in patients with type 2 diabetes mellitus [end]",12489382
932,clinicians to offer,[start] more effective treatment options [end],[start] early dietary advice that will delay onset of disease [end],2016
933,future research could enhance,[start] the potential to improve treatment strategies [end],[start] psychiatric pharmacopeia [end],26575297
934,This result provides,[start] the role of these in treatment strategies [end],[start] ideas [end],31640691
935,Participants completed three follow - up surveys after receiving,[start] [UNK] [end],[start] results [end],24292896
936,Five cancers showed,[start] a significant association between [UNK] and [UNK] [end],[start] increased SIRs during the whole follow - up period [end],25604005
937,an optimal exercise programme for individuals with type 2 diabetes mellitus should include,[start] [UNK] [UNK] [end],[start] components that improve i.e. a combination of aerobic endurance training [end],10418073
938,"associated neurological disorders ( NDs ) , such as Parkinson 's disease have raised",[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] concerns about financial burden [end],25345504
939,many factors impact,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the development of cancer including physical activity levels [end],25866823
940,The long - term complications associated,[start] with the development of t1d [end],[start] with type 2 diabetes [end],14502096
941,A multitude of clinical studies provide,[start] the potential to improve treatment options [end],[start] an insight into thyroid comorbidity in T2 DM though there are a few instances [end],31336461
942,Type 2 diabetes mellitus is,[start] a heterogeneous disease [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] a chief concern for health care systems around the globe [end],27390262
943,interventions based,[start] on cardiovascular disease outcomes [end],"[start] on a patient 's needs , concerns , and capabilities [end]",Richard Aguilar 
944,Analysis suggested,[start] that [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] that there was an obviously decreased incidence of major macrovascular events in patients [end],21034605
945,Type 2 diabetes mellitus is used,[start] in the [UNK] of [UNK] [end],[start] as an illustration of the challenges in studying complex phenotypes with nutrigenomics concepts and approaches [end],17559889
946,interventions have the nature of,[start] [UNK] [end],[start] 2 diabetes [end],21829607
947,Type 2 diabetes is,[start] a common among women in the [UNK] [UNK] [end],[start] a common chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as sedentary lifestyle [end],25249787
948,One of the more significant complications in developing the knowledge base is,[start] [UNK] [end],[start] how to analyze high - dimensional datasets of genetic [end],17559889
949,More research would promote,[start] the risk of t2d [end],[start] more awareness [end],27159875
950,a number of intervention strategies have been shown,[start] to explore the indirect influence of partners beliefs on diabetes distress at follow up [end],[start] In the last decade [end],18035959
951,QUICKI IR were correlated before,[start] for the early detection of lung cancer in the treatment of colorectal cancer in the treatment of the [UNK] of,[start] 0.598 [end],12050271
952,"Additionally certain individual food groups of the diet , such as fish may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of their anti-inflammatory actions [end]",19531025
953,The results of the documentation of three modifiable risk factors were,[start] for the development of t1d [end],[start] as follows : 49.5 % had BMI documented 33.9 % had alcohol consumption documented [end],29417379
954,The subjects had,[start] a positive impact on [UNK] function [end],[start] good attitude toward type 2 diabetes mellitus [end],32296212
955,depression share,[start] [UNK] [end],[start] biological mechanisms [end],30135724
956,Application of hypoglycemic drugs has its own drawbacks has drawn,[start] more effective than [UNK] of lung cancer [end],[start] much attention recently [end],30046957
957,the strategies to treat T2 DM are,[start] a major cause of the mortality due to the disease [end],[start] diet lipid - lowing agents [end],29395440
958,a cost - effective method for diabetes self - management to consider,[start] the risk of microvascular complications such as disease [end],[start] funders [end],26351268
959,evidences point,[start] programmer to do something to do [end],[start] to the link between thyroid hormones andT2DM in particular In recent times [end],31336461
960,classical Type 2 diabetes to come,[start] by the presence of [UNK] [UNK] [UNK] [end],[start] from molecular scanning techniques [end],1485947
961,T2D patients using alone,[start] the need for a better understanding of multifactorial disease [end],[start] metabolic parameters [end],22897868
962,India sub-Saharan Africa is,[start] the largest population of colorectal cancer types [end],[start] currently at a lower prevalence rate [end],16573308
963,Type 2 diabetes mellitus is recognized,[start] in the [UNK] of [UNK] [end],[start] as a public health problem [end],28282717
964,Little is known,[start] as [UNK] [end],[start] about the progression of macrovascular disease in affected children [end],11979020
965,the treatment algorithm needed,[start] to prevent t1d [end],[start] to manage this condition [end],21133214
966,the overarching issue associated with all of the themes to emanate,[start] this review [end],[start] from a lack of type 2 diabetes awareness [end],24070886
967,the current list of genetic loci does not seem,[start] the [UNK] of [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] Finally [end],19564886
968,areas requiring,[start] [UNK] [end],[start] further study [end],29699867
969,their gender were collected,[start] on the basis for the application of cardiovascular disease [end],[start] from 15 out of 17 districts [end],19331240
970,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in human genetics enabling new insights into disease susceptibility [end],29699867
971,All participants reported experiencing,[start] [UNK] [end],[start] disbelief [end],24070886
972,Anxiety is associated,[start] with [UNK] [end],[start] with poor metabolic outcomes [end],27390262
973,Results did not change,[start] a good idea [end],[start] overtime [end],29775677
974,Targeted group - based interventions to be,[start] more effective in treatment options in metastatic treatment [end],[start] beneficial in reducing fear of falling [end],29914779
975,Conclusions A guided self - awareness based meditation program was effective in improving enhance,[start] risk factors [end],[start] sleep in T2 DM patients [end],30024853
976,The overall SIRs for cancer in the siblings of individuals with T2 DM were,[start] [UNK] [end],[start] 0.97 respectively [end],25604005
977,This issue provides,[start] a major role in the development of t1d [end],[start] a clinical overview of Type 2 Diabetes [end],25732301
978,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in biomarkers enabling new insights into progression [end],29699867
979,the ' thrifty phenotype hypothesis suggests,[start] that the risk of microvascular complications such as retinopathy in patients [end],[start] that the foetal environment plays a major role in mediating this relationship [end],17522982
980,Conclusions : Control of glycemia to normal ( or near normal levels ) in type 2 diabetes to be,[start] for the early detection of cardiovascular disease among patients [end],[start] effective in reducing the incidence of major macrovascular events [end],21034605
981,best practices related,[start] to the [UNK] [end],[start] to fear of falling [end],29914779
982,diabetes - related practice to be,[start] a major public health problem [end],[start] poor [end],32296212
983,whole genome scans performed,[start] to identify independent predictors of biochemical recurrence [end],[start] in homogeneous populations [end],15823494
984,fifty people were diagnosed in,[start] as a [UNK] of [UNK] [end],[start] previous 12 months [end],29417379
985,Diabetes has,[start] more than a [UNK] [end],[start] an enormous economic impact [end],12489382
986,the CV risk factors contributing,[start] to the [UNK] of [UNK] [end],[start] to CV complications [end],17852797
987,19 % had been referred,[start] to a [UNK] [end],[start] to a 23 % to a dietician [end],29417379
988,six were,[start] [UNK] [UNK] [UNK] [end],[start] obese [end],26111830
989,"a number of healthy lifestyle behaviors , such as reduced intake of dietary fat are associated",[start] to the development of t1d [end],[start] with decreased development of type 2 DM [end],12537092
990,diets based,[start] on prostate cancer risk patients [end],[start] on more conventional diet guidelines [end],20425575
991,data on trends in diabetes - related complications are limited,[start] to explore the modifiable risk factors of t2 dm in south asian population including their attitudes [end],[start] to only about a dozen countries leaving the changing character for countries of low and middle income ambiguous [end],27156051
992,Lifestyle modification alone may control,[start] [UNK] [UNK] [UNK] [end],[start] minor hyperglycaemia [end],19893798
993,affected sib - pair analysis is,[start] abbreviate to [UNK] [end],"[start] limited because both parents are often affected , leading to bilineal inheritance [end]",7813802
994,The review for this current recommendation focused,[start] on the latest advances in clinical clinical prostate cancer research on the role of these epithelial s prognosis [end],"[start] on evidence that early treatment prevented long - term adverse outcomes of diabetes , including renal failure [end]",18519930
995,Omics technologies to measure,[start] a major cause of cancer related mortality among women in the united states [end],[start] the interplay of metabolites in biological systems [end],30468403
996,Evidence supporting,[start] the role of these in patients with [UNK] [end],[start] the presence of an inherited structural defect in the plasma membranes of somatic cells of humans [end],18418443
997,The objective of this narrative review is,[start] to explore the modifiable risk factors of diabetes [end],"[start] to explore the non-modifiable risk factors of T2 DM in South Asian population , including their socio economic barriers [end]",28914196
998,the high - risk strategy aims to identify,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] subjects at increased risk [end],2406178
999,Risk factors for T2 DM include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] history due to physiological insulin resistance [end],27622231
1000,adolescent patients with T2 DM face,[start] a significant effect on [UNK] cardiovascular disease [end],[start] the psychological burden of living a lifetime with a chronic disease [end],19893798
1001,"Early interventions , such as annual urinalysis and screening for microalbuminemia , annual comprehensive eye examination by an ophthalmologist or optometrist , and screening for neuropathy and foot problems are",[start] a form of [UNK] [end],[start] cost - effective ways of reducing diabetes - related complications [end],12489382
1002,the advances in health achieved,[start] in the study of [UNK] in the past 10 years [end],[start] over the past decades [end],22135872
1003,Personalized medicine to find,[start] a major problem [end],[start] better intervention for T2 DM individuals [end],28282717
1004,Management of patients with T2 DM relies on lifestyle optimization to achieve,[start] in the treatment strategies for surveillance [end],[start] significant weight loss [end],31353974
1005,Method Ninety patients with type 2 diabetes mellitus of both genders were included,[start] significantly lower than those of the [UNK] of [UNK] [end],[start] in this study [end],30353895
1006,diabetes diagnosed in children and adolescents was almost exclusively type,[start] the same as they are [UNK] [end],[start] 1 diabetes mellitus or insulin - dependent diabetes until two decades ago [end],19323960
1007,Application of hypoglycemic drugs has,[start] to determine whether they are not [end],[start] the use of non-drug therapy on treating T2 DM [end],30046957
1008,Readers who are interested in these primary resources for more detail can consult,[start] in patients with colorectal cancer [end],[start] other resources referenced in each issue of In the Clinic [end],25732301
1009,The most efficacious interventions to be,[start] more likely to be [UNK] [end],[start] low - carbohydrate / glycemic load diets [end],24072477
1010,single nucleotide polymorphisms in about 24 different genetic loci have been associated,[start] with cardiovascular disease risk [end],[start] with T2DM Currently [end],19564886
1011,The metabolic syndrome includes,[start] [UNK] patients [end],[start] insulin resistance [end],15252375
1012,the environmental factors associated,[start] with cardiovascular disease risk [end],[start] with the development of type 2 [end],12537092
1013,children may be misdiagnosed with,[start] [UNK] [end],[start] 1 diabetes mellitus [end],24026917
1014,"a number of healthy lifestyle behaviors , such as increased physical activity are associated",[start] with cardiovascular disease risk [end],[start] with decreased development of type 2 DM [end],12537092
1015,Clinical application describes,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] the health impact of diabetes [end],31775555
1016,Methods was conducted,[start] as a [UNK] of [UNK] [UNK] [UNK] [end],[start] to identify available Dutch cost data for T2 DM - related events [end],31490989
1017,recent landmark clinical trials addressing,[start] for patients with diabetes mellitus [end],[start] its impact on rates of vascular complications [end],22972441
1018,only about a dozen countries are,[start] as a major public health problem [end],[start] high income [end],27156051
1019,2 diabetes mellitus ( formerly called non-insulin-dependent diabetes causes,[start] death [end],[start] lipid metabolism associated with insulin resistance [end],10348076
1020,Community and governmental efforts to educate their parents about the need for dietary modification are,[start] the goal of improving understanding [end],[start] essential to control this epidemic [end],12762953
1021,articles related,[start] to [UNK] [end],[start] to concomitant occurrence of NAFLD [end],31353974
1022,clinical data demonstrating,[start] the role of these in patients with [UNK] [end],[start] the effects of behavioral environmental exposures on disease expression [end],22972441
1023,studies investigating,[start] the effect of [UNK] [end],[start] effects of diabetes treatment on psychiatric outcomes [end],26575297
1024,Agnostic faces,[start] the leading cause of cancer related mortality diseases [end],[start] conceptual challenges still [end],22540253
1025,Nutrigenomics promises,[start] [UNK] [UNK] [UNK] [end],[start] an improvement in reducing the symptoms of chronic diseases such as diabetes [end],17559889
1026,childhood obesity has become,[start] more effective than the treatment of t2d [end],[start] an epidemic in the United States [end],12891055
1027,Insulin resistance plays,[start] a major role in the [UNK] of [UNK] [end],[start] a key role in type diabetes mellitus [end],11129120
1028,This sampling represents,[start] a major public health problem [end],[start] 90 % of the population in Greenland [end],19331240
1029,Glycated haemoglobin includes,[start] [UNK] [UNK] [UNK] [end],[start] impaired fasting glucose and / or impaired glucose tolerance [end],20956395
1030,MgATP2 - ions constitutes,[start] the [UNK] of cardiovascular disease [end],[start] the etiology of genetic predisposition [end],18418443
1031,The availability of agents with different mechanisms of action profiles permits,[start] a major cause of the mortality of t2d in a questionnaire [end],[start] the design of individualized regimens [end],10520444
1032,Identification of predisposing genomic regions is impeded,[start] [UNK] [end],[start] if data are collected from a heterogeneous population [end],15823494
1033,A modest weight loss of 5 % to 10 % is,[start] a major role in the development of t1d [end],[start] an achievable goal for preventing type 2 diabetes in susceptible individuals [end],24070804
1034,the goal is,[start] a complex disease [end],[start] to reduce levels of atherogenic cholesterol particles Ultimately [end],27417914
1035,Management includes,[start] [UNK] [end],[start] exercise [end],15823385
1036,methods of treatment of T2 DM were proposed,[start] providing theoretical literature reference for the treatment of its complications [end],[start] providing theoretical literature reference for the treatment of T2 DM [end],31247468
1037,"Finally yet importantly , remaining questions are",[start] more effective than the subject [end],[start] important such as in which form and in which the future potential of probiotic intervention in T2 DM were discussed from a perspective of food microbiologists [end],30632770
1038,this paper describes,[start] the basis for the application of cardiovascular disease [end],[start] the experiences [end],26351268
1039,Two hundred people were diagnosed,[start] to [UNK] [end],[start] with T2 DM in the previous 12 months [end],29417379
1040,More research regarding sex - dimorphic pathophysiological mechanisms of T2 DM could contribute,[start] to the association between the risk factors of microvascular complications such as complications [end],[start] to more personalized diabetes care in the future [end],27159875
1041,This genetic background considered,[start] to identify independent predictors of biochemical recurrence [end],[start] advantageous [end],12762953
1042,One of the anticipated benefits of learning of one 's genomic risk for common diseases is,[start] the [UNK] of [UNK] [end],[start] the increased adoption of lifestyle [end],24292896
1043,This study identified,[start] the potential for the management of t2d [end],[start] selected risk factors [end],17894523
1044,"early dietary changes , such as increased intake of micronutrients affect",[start] the risk of microvascular complications such as disease [end],[start] biomarkers [end],2016
1045,metabolic pathways are,[start] more susceptible to other countries [end],[start] responsible to increase the production of oxidative stress [end],28460155
1046,Growing evidence suggest,[start] that the effect of [UNK] the disease is associated with a high risk population [end],[start] that type 2 diabetes share biological mechanisms [end],30135724
1047,the estimated increase is,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],"[start] substantial among African descendants in the Americas , West Indies and throughout the diaspora [end]",16573308
1048,three of five tests of choice architecture modifications found,[start] with the development of [UNK] [end],[start] improvements in self - management behaviors [end],28755061
1049,diabetes will constitute,[start] a major worldwide public health problem [end],[start] a major drain on financial resources threatening the advances in health [end],22135872
