25889673	Background : There is increasing evidence that environmental factors such as air pollution from mine dumps , increase the risk of chronic respiratory symptoms and diseases.	increase	environmental factors such as air pollution from mine dumps	the risk of chronic respiratory symptoms	1	1			
11430184	This article examines the current classification , diagnostic criteria for diabetes , and screening recommendations and provides a therapeutic strategy for improving glycemic control in patients with type 2 diabetes.	provides	diagnostic criteria	a therapeutic strategy for improving glycemic control in patients with type 2 diabetes	1	1			
32558805	Some patients with a diagnosis of low - risk , localized disease may not benefit from whole - gland treatment , however , given its known morbidity.	may not benefit	localized disease	from whole - gland treatment	1	1			
25172068	The increased prevalence of cardiovascular disease in recent years together with projected mortality for the coming decades constitute an irrefutable argument for the urgent implementation of well - planned interventions to control the pandemic of cardiovascular diseases , especially in the more economically deprived countries.	constitute	The increased prevalence of cardiovascular disease in recent years together with projected mortality for the coming decades	an irrefutable argument for the urgent implementation of well - planned interventions	1	1			
32139297	Antiandrogen therapies are part of the standard of therapeutic regimen for advanced or metastatic prostate cancers ; however , patients who receive these treatments are more likely to develop castration - resistant prostate cancer ( CRPC ) or neuroendocrine prostate cancer ( NEPC ).	receive	patients	these treatments	1	1			
12762953	Genetically determined insulin resistance or limited beta - cell reserve has been demonstrated in high - risk individuals , including first - degree relatives of girls with premature adrenarche.	has been demonstrated	Genetically determined insulin resistance or limited beta - cell reserve	in high - risk individuals	1	1			
32707480	Even if most patients present with a mild to moderate form of the disease , the estimated prevalence of COVID -19-related severe acute respiratory failure ( ARF ) is 15 - 20 % and 2 - 12 % needed intubation and mechanical ventilation.	needed	2 - 12 %	intubation	1	1			
14502096	Increasing levels of obesity , arising from energy - rich diets and sedentary lifestyles , are driving a global pandemic of type 2 diabetes.	are driving	Increasing levels of obesity , arising from sedentary lifestyles	a global pandemic of type 2 diabetes	1	1			
11979020	The logarithmic association between the risk of complications with increasing glycaemia which has been established for adults with type 2 diabetes is likely to hold true for children but the conclusions of trials in adults must be extrapolated with caution.	has been established	increasing glycaemia	for adults with type 2 diabetes	1	1			
22540298	Context : Ongoing preclinical investigations and clinical trials involving new targeted therapies promise to improve survival for patients with lung cancer.	promise	Ongoing preclinical investigations	to improve survival for patients with lung cancer	1	1			
19531025	Additionally certain individual food groups and components of the diet , such as monounsaturated fatty acids , fruits , vegetables , whole grain cereals , dietary fiber , fish and moderate consumption of alcohol , also may protect against the development of diabetes , possibly through the amelioration of insulin sensitivity and their anti-inflammatory actions.	may protect	components of the diet , such as fish	against the development of diabetes , possibly through the amelioration of their anti-inflammatory actions	1	1			
17172882	Native American medicine has strong testimonial experiences to suggest benefit in cardiac patients ; however , critical scientific scrutiny is necessary to confirm the validity of the benefits shown to date.	shown	the benefits	to date	1	1			
25493009	T staging of rectal cancer by MRI is an established modality because MRI can diagnose rectal wall laminar structure.	is	T staging of rectal cancer by MRI	an established modality because MRI can diagnose rectal wall laminar structure	1	1			
26667338	Controversy surrounds the question of whether or not the incidence of lung cancer in never - smokers is increasing , with more data to support this observation in Asia.	surrounds	Controversy	the question of whether or not the incidence of lung cancer in never - smokers is increasing , with more data	1	1			
15671192	There is also concern that diabetes may be occurring at a greater frequency in youth and in young adults.	may be occurring	diabetes	at a greater frequency in youth	1	1			
31939085	The same gradient was reflected as well in use per antimicrobial class , per age group , per gender , and in time.	was reflected	The same gradient	in time	1	1			
28222533	Future studies are needed to elucidate the pathogenesis of T1DM - related cognitive impairments or dementia.	are needed	Future studies	to elucidate the pathogenesis of T1DM - related cognitive impairments or dementia	1	1			
16636330	Sedentary lifestyles and increased pollution brought about by industrialization pose major challenges to the prevention of both obesity and chronic respiratory diseases such as chronic obstructive pulmonary disease ( COPD ) , asthma , obstructive sleep apnea and obesity hypoventilation syndrome.	brought about	increased pollution	by industrialization	1	1			
25024598	The possible mechanisms linking NAFLD and CVD include inflammation , oxidative stress , insulin resistance , ectopic adipose tissue distribution , dyslipidemia , endothelial dysfunction , and adiponectin , among others.	include	The possible mechanisms linking NAFLD and CVD	inflammation , oxidative stress , insulin resistance , ectopic adipose tissue distribution , dyslipidemia , endothelial dysfunction , and adiponectin , among others	1	1			
6387660	Despite the public health importance of prostate cancer , it has received only moderate epidemiologic study ; thus the etiologic importance of these and other possible determinants of prostate cancer risk is uncertain [ 55 ].	has self-confidence of	the etiologic importance of these	55 ]	1	1			
Richard Aguilar 	At the same time , men achieve greater risk reduction from moderate daily alcohol intake and a diet high in fish and seafood , low - fat dairy products , whole grains , and magnesium.	achieve	men	greater risk reduction from a diet high in seafood	At the same time	1	1		
25024598	The clinical implication is that patients with NAFLD are at an increased risk of CVD and should undergo periodic cardiovascular risk assessment.	is	The clinical implication	that patients should undergo periodic cardiovascular risk assessment	1	1			
8813839	The estimated lung - to - ear circulation time was 24.5 s ( 12.5 divided by 36.5 ).	was	The estimated lung - to - ear circulation time	24.5 s	1	1			
25997695	Improper dietary habits are one of the primary concerns as they influence key molecular events associated with the onset of gastric carcinogenesis.	associated	key molecular events	with the onset of gastric carcinogenesis	1	1			
10572545	Randomized , controlled trials indicate that screening , adjuvant systemic therapy , and adjuvant radiotherapy can reduce the risk for death caused by breast cancer.	indicate	controlled trials	that adjuvant systemic therapy can reduce the risk for death	1	1			
21981959	Interventions can be targeted at 3 stages : before the development of autoimmunity ( primary prevention ) , after autoimmunity is recognized ( secondary prevention ) , or after diagnosis when significant numbers of b cells remain ( tertiary prevention ).	can be targeted	Interventions	at 3 stages	1	1			
72894	The palliative effect of chemotherapy is limited in lung cancers other than small cell carcinomas.	is	The palliative effect of chemotherapy	limited in lung cancers other than small cell carcinomas	1	1			
27573642	The purpose of this study was to determine the components shaping the phenomenon of frequent attendance in patients with chronic respiratory diseases in primary care settings.	was	The purpose of this study	to determine the components	1	1			
25772641	Although evidence in younger patients suggest that blood glucose levels should not be above 180 mg / dl ( 10.0 mmol / l ) , there are many unanswered questions and controversies regarding the benefits and risks , methods to achieve and maintain these levels while avoiding hypoglycemia ( < 70 mg % ( 3.9 mmol / l ) ) in the older population.	to achieve	methods	70 mg %	1	1			
13714195	Analysis of symptoms and I.M.B.C. by length of time spent working on the coal - getting shift in both miners and ex-miners did not suggest that the total dust dosage to which a man had been exposed during his working life was closely related to chronic respiratory disease.	getting	coal	shift in both miners and ex-miners	1	1			
7821148	It is proposed that non-insulin-dependent diabetic patients who have markers that characterize individuals at risk of type I diabetes may be suitable candidates for those same therapeutic strategies that seek to prevent progression to insulin - dependence or even to reestablish normal glucose tolerance.	may be	non-insulin-dependent diabetic patients who have markers	suitable candidates for those same therapeutic strategies	1	1			
29066671	Progress in treatment of advanced non-small cell lung cancer with targeted therapy to oncogenic - driver ( EGFR , ALK , ROS1 and others ) and immune - checkpoint inhibitor ( PD - 1 pathway inhibitors ) makes it difficult to define the appropriate indication of local treatment to oligometastatic lung cancer.	makes	oncogenic - driver ( others ) and immune - checkpoint inhibitor	it difficult to define the appropriate indication of local treatment to oligometastatic lung cancer	1	1			
24037999	Overestimation of the frequency and impact of over-diagnosis bias in lung cancer screening has contributed to long delays in implementation of lung cancer screening programs.	has contributed	impact of over-diagnosis bias in lung cancer screening	to long delays in implementation of lung cancer screening programs	1	1			
26003192	Several studies have suggested that mesenchymal stromal cells exert strong immunomodulatory properties with the capability to prevent or halt diabetes development in animal models of type 1 diabetes.	exert	mesenchymal stromal cells	strong immunomodulatory properties	with the capability	to prevent or halt diabetes development in animal models of type 1 diabetes	1	1	
26062518	Social aspects and poor living conditions probably predominate in determining the increased severity of metabolic decompensation at onset in children from non-Caucasian ethnicities.	predominate	poor living conditions	in determining the increased severity of metabolic decompensation at onset in children from non-Caucasian ethnicities	1	1			
24120308	These recommendations seek to bring the complex setting of fitness for work evaluation to pulmonologists and thoracic surgeons , providing action guidelines that allow them to advise their own patients about their incorporation into working life.	allow	action guidelines	them to advise their own patients about their incorporation into working life	1	1			
25249787	Type 2 diabetes and its complications constitute a major worldwide public health problem , affecting almost all populations in both developed and developing countries with high rates of diabetes - related morbidity and mortality.	constitute	Type 2 diabetes	a major worldwide public health problem	affecting almost all populations in both developed and developing countries with high rates of diabetes - related mortality	1	1		
30345007	Furthermore , in non-metastatic castration - resistant prostate cancer ( M0 CRPC ) , two second - generation anti-androgens , apalutamide and enzalutamide , when used in combination with ADT , have demonstrated a significant benefit in metastasis - free survival.	have demonstrated	two second - generation anti-androgens	a significant benefit in metastasis - free survival	in non-metastatic castration - resistant prostate cancer	when used in combination with ADT	1	1	
16357787	In multivariate analysis , onset of diabetes before the age of 15 was associated with the knowledge that diabetes may be associated with complications during pregnancy ; the use of contraception was associated with knowledge about preconception care ; a high educational level was associated with knowledge that complications are avoidable and that good glycemic control is mandatory before conception.	was associated	onset of diabetes before the age of 15	with the knowledge	In multivariate analysis	1	1		
23599620	We herein provide a brief review of the clinical applications of miRNA , which include the following aspects : ( 1 ) miRNA may serve as a potential new generation of tumor markers ; ( 2 ) a complete miRNA expression profile is highly specific , can reflect the evolutionary lineage and differentiation of tumors , and be used to carry out diversity analysis ; ( 3 ) detecting specific miRNA expression in peripheral blood will become a new method for diagnosis of gastric cancer ; ( 4 ) miRNA can predict prognosis of gastric cancer ; ( 5 ) miRNA has predictive value in determining chemotherapy and radiotherapy resistance ; and ( 6 ) miRNA could be a type of innovative drug.	could be	miRNA	a type of innovative drug	1	1			
26647911	This review reveals many sides of MPs as risk factors , biomarkers , novel forms of intercellular communication , non-invasive potential diagnostic tools and discusses their positive and negative impact on CVD.	discusses	risk	their positive impact on CVD	1	1			
31490989	Information extracted included costs , source , study population , and costing perspective.	included	Information	costs	1	1			
25280546	In fact , only 290 ( 9.1 % ) participants had performed the colorectal cancer screening tests.	had performed	participants	the colorectal cancer screening tests	1	1			
27261907	Studies on the epidemiologic characteristics of lung cancer and its relative risk factors have played an important role in the tertiary prevention of lung cancer and in exploring new ways of diagnosis and treatment.	have played	Studies on the epidemiologic characteristics of its relative risk factors	an important role in exploring new ways of treatment	1	1			
31232663	About five percent of all colorectal cancers are caused by highly penetrant , autosomal dominantly or recessively inherited tumour predispositions.	are caused	About five percent of all colorectal cancers	by highly penetrant , autosomal dominantly or recessively inherited tumour predispositions	1	1			
31083260	"""""""""""""""The subjects ' sedentary time was measured with a tri-axial accelerometer ActiGraph GT3X + , used continuously for 7 days.The diabetes group was characterized by a significantly higher """""""""""""""" % in sedentary time """""""""""""""" score ( P = .024 ) and a lower """""""""""""""" mean daily breaks in sedentary time """""""""""""""" result ( P = .007 ) , which means that they spent much more time on sedentary activities compared to the control group."""""""""""""""	means	result ( P = .007	that they spent much more time on sedentary activities compared to the control group	1	1			
11665720	Hereditary diffuse gastric cancer ( HDGC ) is a cancer predisposition syndrome caused by germline mutation of the gene for the cell - to - cell adhesion protein E-cadherin.	diffuse	Hereditary	gastric cancer	1	1			
29284222	There is much evidence showing the influence of life style and environmental factors on the development of mammary gland cancer ( high - fat diet , alcohol consumption , lack of physical exercise ) , the elimination of which ( primary prevention ) may contribute to a decrease in morbidity and mortality.	may contribute	primary prevention	to a decrease in morbidity	1	1			
27812145	Conclusions : Taken together , these results suggest that treatment strategies for T1DM should balance clinical , humanistic , and economic burden and patients should be educated on the role of complications in disease outcomes.	should balance	treatment strategies for T1 DM	humanistic burden	1	1			
26436556	We consider salvage treatments aimed at those with local recurrence confined to the prostate gland , therapies for those presenting with metastatic recurrence and the approach to men presenting with a rising prostate - specific antigen but no demonstrable disease ( M0 ).	presenting	men	with no demonstrable disease	1	1			
10074655	Implications for nursing practice : An understanding of current treatment modalities for gastric cancer will help oncology nurses assist their patients throughout their course of treatment with education , nutritional support , and symptom control.	assist	nurses	their patients	throughout their course of treatment with symptom control	1	1		
16357787	In multivariate analysis , onset of diabetes before the age of 15 was associated with the knowledge that diabetes may be associated with complications during pregnancy ; the use of contraception was associated with knowledge about preconception care ; a high educational level was associated with knowledge that complications are avoidable and that good glycemic control is mandatory before conception.	is	good glycemic control	mandatory before conception	1	1			
29783049	It is well known that the primary diagnosis and treatment of a patient with this disease are quite expensive.	are	the primary diagnosis of a patient with this disease	quite expensive	1	1			
9847903	The most common presenting symptoms are rectal bleeding ( left - sided cancers ) and iron - deficiency anaemia ( right - sided cancers ).	are bleeding	The most common presenting symptoms	left - sided cancers	rectal	1	1		
23967682	The gastric cancer risk can be diagnosed by the ABC classification consisted of a combination of serum Hp antibody and the pepsinogen ( PG ) method.	can be diagnosed	The gastric cancer risk	by the ABC classification	1	1			
28391421	Currently , both younger and older patients with CRC are treated in essentially the same manner , but with a better understanding of the molecular mechanisms underlying CRC in the young , we will have the opportunity to specifically tailor screening and clinical management strategies in this unique patient population in an effort to improve outcomes.	are treated	older patients with CRC	Currently	1	1			
23257320	This publication should assist healthcare professionals looking for the most recent statistics on cardiovascular disease and the risk factors that contribute to it , drug and device trends affecting the industry , and how the practice of cardiology is changing in the United States.	looking	healthcare professionals	for the most recent statistics on the risk factors	1	1			
20588002	Randomized trials to identify subgroups of COPD responders are justified by our results.	are justified	subgroups of COPD responders	by our results	1	1			
25110415	Understanding the predisposition to develop CRC will require investigators to address the following challenges : the identification of genes that cause uncharacterized hereditary cases of CRC such as familial CRC type X and serrated polyposis ; the classification of variants of unknown significance in known CRC - predisposing genes ; and the identification of additional cancer risk modifiers that can be used to perform risk assessments for individual mutation carriers.	cause	genes	uncharacterized hereditary cases of CRC such as familial CRC type X the classification of variants of unknown significance in the identification of additional cancer risk modifiers	1	1			
31145129	Summary : Functional alterations in the microbiota are linked to pathogenesis of T1D and these findings provide a rationale for future investigations aimed at establishing a healthy microbiota and promoting SCFA production and prevention of T1D.	aimed	future investigations	at establishing a healthy microbiota	1	1			
24062297	However , information on pulmonary health effects in children after early life exposure is limited.	is	information on pulmonary health effects in children	limited	after early life exposure	1	1		
28708247	Results : The two boys and four girls all reported difficulties in creating routines for their diabetes treatment and that problems were aggravated during stress.	reported in creating	The two boys	routines for their diabetes treatment	1	1			
30320989	International guidelines recommend clinical visits ( frequencies depending of the subtypes of breast cancer ) with an annual mammography associated with an echography.	associated	an annual mammography	with an echography	1	1			
29407057	Results of the pivotal Diabetes Control and Complications Trial / Epidemiology of Diabetes Interventions and Complications study have shown that compared to conventional therapy , intensive glycemic control results in decreased cardiovascular morbidity and mortality.	have shown	Results of Complications Trial / Epidemiology of Diabetes Interventions	that compared to conventional therapy , intensive glycemic control results in decreased cardiovascular morbidity	1	1			
20870917	Many new targeting agents are currently under investigation , and Asian countries are playing important roles in investigation and development of new and better treatments for this malignancy.	are playing	Many Asian countries	important roles	in development of new treatments for this malignancy	1	1		
30632770	Probiotics are microbial food cultures conferring health - promoting properties.	are	Probiotics	microbial food cultures conferring health - promoting properties	1	1			
23244071	The articles reviews the epidemiology of breast , high risk factors , detection , diagnosis and treatment facilities also along with that screening facilities and their ground reality , awareness of the women from different walks regarding various issues of breast cancer and what intervention can be made to combat the disease.	reviews	The articles	the detection facilities also along with awareness of the women from different walks regarding various issues of breast cancer	1	1			
26277708	PDGF - BB was approved by the United States Food and Drug Administration for promoting wound healing , while imatinib , which selectively inhibits tyrosine kinase activity of PDGF receptors ( PDGFR ) , has been prescribed to treat patients with gastrointestinal stromal tumor and chronic eosinophilic leukaemia.	has been prescribed	imatinib	to treat patients with gastrointestinal stromal tumor	1	1			
28712629	Background : Recent publications describing long - term follow - up from landmark trials and diabetes registries represent an opportunity to revisit modeling options in type 1 diabetes mellitus ( T1DM ).	describing	Recent publications	long - term follow - up from diabetes registries	1	1			
27728977	Conclusion : Classifying patient prostate cancers by outlier genes may allow for individualized cancer therapies and improved cancer therapy outcomes.	may allow	Conclusion : Classifying patient prostate cancers by outlier genes	for individualized cancer therapies	1	1			
24072477	The most efficacious interventions appear to be low - carbohydrate / glycemic load diets , combined aerobic and resistance training , and self - monitoring of blood glucose , which educates patients about the impact of their food selections and physical activity on their blood glucose.	educates	blood glucose	patients	about the impact of physical activity on their blood glucose	1	1		
24120308	The role of the pulmonologist is essential in evaluating the diagnosis , treatment , prognosis and functional capacity of respiratory patients.	is	The role of the pulmonologist	essential in evaluating the treatment	1	1			
25927672	With these advances , CRC survivors are increasing in numbers and these patients have a unique range of medical , physical and psychological needs that require regular follow - up.	require	psychological needs	regular follow - up	1	1			
20958092	Reasons for this epidemic are the consequences of low socioeconomic status , and challenges to screening , primary prevention , management and access to care.	are	Reasons for this epidemic	the challenges to access to care	1	1			
32008623	Nontobacco risk factors include environmental and occupational exposures , chronic lung disease , lung infections , and lifestyle factors.	include	Nontobacco risk factors	occupational lifestyle factors	1	1			
25249787	Multiple risk factors of diabetes , delayed diagnosis until micro - and macro-vascular complications arise , life - threatening complications , failure of the current therapies , and financial costs for the treatment of this disease , make it necessary to develop new efficient therapy strategies and appropriate prevention measures for the control of type 2 diabetes.	make	Multiple risk factors of diabetes , delayed diagnosis until micro - complications arise , life - threatening complications	it necessary to develop new efficient therapy strategies	1	1			
31348029	Results : A total of 17 original articles were selected in final.	were selected	A total of 17 original articles	in final	1	1			
8166990	The WHO Multinational Monitoring of Trends and Determinants in Cardiovascular Disease ( MONICA ) Project was initiated in the early 1980s with the main objective of assessing the extent to which trends in coronary heart disease and cerebrovascular disease are related to changes in known risk factors , daily living habits , health care , or major socioeconomic features in defined communities in different countries.	was initiated	The WHO Multinational Monitoring of Trends and Determinants in Cardiovascular Disease ( MONICA ) Project	in the early 1980s	1	1			
28118799	Micro-ribonucleic acids ( microRNAs ) are responsible for invasion and metastasis of various tumors including lung cancer which underscores the necessity of understanding their functions.	underscores	lung cancer	the necessity of understanding their functions	1	1			
7736485	Findings indicate that , in many cases , plaque disruption and thrombus formation are triggered by the activities of the patient.	are triggered	plaque formation	by the activities of the patient	in many cases	1	1		
23745805	The current review focuses on the involvement of miRNAs in molecular mechanisms underlying the pathogenesis of DM and its cardiovascular complications.	underlying	molecular mechanisms	the pathogenesis of DM	1	1			
25330352	Research on treatment for diabetes and co-occurring eating disorders is sparse.	is	Research on treatment for diabetes	sparse	1	1			
6387660	Factors of possible importance in the etiology of prostate cancer include diet , primarily implicated by ecologic studies of national , regional , and ethnic variation in rates ; endocrine function , implicated by the importance of endocrine function in normal prostatic growth and in the treatment of prostate cancer ; genetic susceptibility , supported by familial aggregation ; some aspect of sexual behavior , suggested by case - control differences in sexual behavior ; and occupational exposure , particularly cadmium exposure.	include	Factors of possible importance in the etiology of prostate cancer	diet , primarily implicated by ecologic studies of regional variation in rates ; endocrine function ,	1	1			
27959859	However , efforts aimed at reversing insulin dependence do not address the obvious benefits of disease prevention.	aimed	efforts	at reversing insulin dependence	1	1			
21908782	This article focuses on breast cancer survivors , their follow - up , and surveillance imaging.	focuses	This article	on surveillance imaging	1	1			
2240880	RESULTS OF THE ANALYSIS : Differences were noted in biologic properties of proximal and distal segments of normal fetal and adult colonic epithelium and in the epidemiologic , pathologic , cytogenetic , and molecular features of proximal and distal colorectal cancer.	were noted	Differences	in the cytogenetic	1	1			
28438369	Multivariate analysis revealed that RSI ( p = 0.015 ) , followed by MSNA burst area ( p = 0.033 ) , was an independent predictor of subsequent all - cause deaths and that RSI ( p = 0.026 ) , MSNA burst area ( p = 0.001 ) , and BNP ( p = 0.048 ) were independent predictors of cardiac deaths.	were	RSI ( p = 0.026	independent predictors of cardiac deaths	1	1			
30007834	A Cox regression model was used to examine the association between sex and breast cancer mortality after controlling for prognostic factors , including age , race , marital status , disease stage , estrogen and progesterone receptor status , lymph node involvement , tumor grade , surgery , and geography.	to examine	A Cox regression model	the association between sex and breast cancer mortality	after controlling for prognostic factors , including age	1	1		
33157114	The aim of this study was to identify recommendations for sleep assessment and management in international clinical practice guidelines focused on type 2 diabetes mellitus management in adults.	was	The aim of this study	to identify recommendations for management in international clinical practice guidelines	1	1			
21969133	Encouraging patients aged 40 years and older to have annual mammography and a clinical breast examination is the single most important step that clinicians can take to reduce suffering and death from breast cancer.	is	to have a clinical breast examination	the single most important step that clinicians can take	1	1			
6333193	The findings indicate that a disorder of respiratory pattern during sleep can produce chronic ventilatory failure , despite normal respiratory drive.	can produce	a disorder of respiratory pattern during sleep	chronic ventilatory failure	despite normal respiratory drive	1	1		
16611168	Autoimmune type 1 diabetes is strongly associated with a number of immune abnormalities that manifest themselves before and at the time of clinical diagnosis.	is strongly associated	Autoimmune type 1 diabetes	with a number of immune abnormalities	1	1			
28757291	The decline in protein homeostasis has been associated with the development and progression of atherosclerotic cardiovascular disease , cardiac hypertrophy , cardiomyopathies , and heart failure.	has been associated	The decline in protein homeostasis	with the progression of cardiac hypertrophy	1	1			
27074851	Treatment regime has been evolving daily.	has been evolving	Treatment regime	daily	1	1			
20412756	The known functions of these genes indicate the primary etiological pathways of this disease , including HLA class II and I molecules binding to preproinsulin peptides and T cell receptors , T and B cell activation , innate pathogen - viral responses , chemokine and cytokine signaling , and T regulatory and antigen - presenting cell functions.	indicate	The known functions of these genes	the primary etiological pathways of this disease , including HLA class II molecules	1	1			
18053255	Most of the studies selected were focussed on diabetic ketoacidosis ( DKA ) or diabetes - related hospital admissions and only four studies included data on all admissions.	were focussed	Most of the studies	on diabetic ketoacidosis ( DKA ) or diabetes - related hospital admissions and only four studies included data on all admissions	1	1			
31922886	Some specific and sensitive circRNAs , such as hsa_circ_102958 , hsa_circ_0000520 , and hsa_circ_0001017 may have potential diagnostic potential in early - stage gastric cancer.	may have	Some specific circRNAs , such as hsa_circ_102958	potential diagnostic potential	in early - stage gastric cancer	1	1		
16489633	Distal gastric cancer predominates in developing countries , among blacks , and in lower socio - economic groups , whereas proximal tumors are more common in developed countries , among whites , and in higher socio - economic classes.	are	proximal tumors	more common in developed countries	1	1			
16489633	The main risk factors for distal gastric cancer include Helicobacter pylori ( H pylori ) infection and dietary factors , whereas gastroesophageal reflux disease and obesity play important roles in the development of proximal stomach cancer.	play	gastroesophageal reflux disease	important roles in the development of proximal stomach cancer	1	1			
16205474	Recent randomized controlled trials and cohort studies have supported interventions for smoking cessation , blood pressure control , renin - angiotensin system blockade , the correction of lipid abnormalities , and utilizing antiplatelet agents.	have supported	Recent randomized controlled trials	interventions for the correction of lipid abnormalities	1	1			
30219316	Background : India has 18 % of the global population and an increasing burden of chronic respiratory diseases.	has	India	an increasing burden of chronic respiratory diseases	1	1			
12243615	Clinicians should continue to emphasize interventions proven to reduce adverse cardiovascular events such as smoking cessation , reduction of hyperlipidemia , and control of hypertension.	to reduce	interventions	adverse cardiovascular events such as smoking cessation	1	1			
31466098	Effective diagnostic investigation and treatment decisions require additional factors , above and beyond clinical parameters , for a more individual treatment approach.	require	Effective treatment decisions	additional factors , above , for a more individual treatment approach	1	1			
29406939	Cardiovascular disease in women as a distinct disease entity is underappreciated relative to other female - specific diseases.	is	Cardiovascular disease in women as a distinct disease entity	underappreciated relative to other female - specific diseases	1	1			
26771087	We also hypothesize : ( i ) YWD who engage in EP and EE will have higher levels of BF , FI , DA , ( ii ) EP and EE will moderate NDRE impact and ( iii ) higher levels of EP , EE , BF , FI and DA will be associated with higher CA.	will have higher levels of ( ii ) EP will moderate ( iii ) higher levels of DA engage	i ) YWD	in EE	1	1			
22308553	Research also indicates that significant others go through a transition process due to changes brought about by the diagnosis of lung cancer and struggle to endure and overcome difficulties and distress.	indicates	Research	that significant others go through a transition process due to changes	1	1			
17701667	Chronic bronchitis was associated with a reduced risk of PROM ( RR 0.39 , 95 % CI 0.31 , 0.48 ).	was associated	Chronic bronchitis	with a reduced risk of PROM	1	1			
31455923	Gastric cancer is endemic in China , Japan , Korea , Brazil and Former Soviet Union.	is	Gastric cancer	endemic in Brazil	1	1			
22942130	Thus , HMGB - 1 might be involved in the pathophysiology of several diseases , including cardiovascular disease.	might be involved	HMGB - 1	in the pathophysiology of several diseases , including cardiovascular disease	1	1			
7870142	Individually , these technological , clinical , and basic - science advances are exciting ; together , they promise to move us closer to the goal of substantially reducing mortality due to colorectal cancer.	reducing	substantially	mortality	due to colorectal cancer	1	1		
31092319	Patients with a slower 4MGS had significantly reduced daily activity than did those with a preserved 4MGS , despite similar modified Medical Research Council dyspnea scale measures and respiratory parameters , such as oxygenation profiles.	had reduced	Patients with a slower 4MGS	daily activity	despite respiratory parameters , such as oxygenation profiles	1	1		
16555440	"""""""""""""""A number of factors explain this trend : a dramatic increase of incidence , which practically doubled during the past twenty years , an evolution of the surgical practices leading to a """""""""""""""" therapeutic coming - down """""""""""""""" and , above all , a complexification of indications and elements of classification."""""""""""""""	doubled	a dramatic increase of incidence	"""""""""""""""during the past twenty years , an evolution of the surgical practices leading to a """""""""""""""" therapeutic coming - down """""""""""""""" and , above all"""""""""""""""	1	1			
17180706	This review article describes the past , current and upcoming strategies for diabetes prevention for patients at risk for developing autoimmunity , after antibody production , and patients with new onset diabetes.	describes	This review article	the upcoming strategies for diabetes prevention	1	1			
11710356	While the information is very useful in generating hypotheses on dietary and nutritional risk factors for CVD , both prospective studies and population - based intervention trials are needed to further verify these hypotheses.	are needed	both prospective population - based intervention trials	to further verify these hypotheses	1	1			
16573308	By the year 2025 , more than three - quarters of all persons with diabetes will reside in developing countries.	will reside	more than three - quarters of all persons with diabetes	in developing countries	By the year 2025	1	1		
28712629	The model runs as a patient - level simulation , making use of covariance matrices for cohort generation and risk factor progression , and simulating myocardial infarction , stroke , angina , heart failure , nephropathy , retinopathy , macular edema , neuropathy , amputation , hypoglycemia , ketoacidosis , mortality , and risk factor evolution.	runs	The model	making use of simulating myocardial infarction	1	1			
32102596	On a daily basis , 5 minutes before intermittent hypercapnic - hypoxia , rats received either a 5 - HT7 receptor antagonist ( SB269970 , 4 mg / kg , intraperitoneal ) or a vehicle ( dimethyl sulfoxide ).	received	rats	5 - ht7 receptor antagonist	1	1			
28385455	"""""""""""""""Moreover , the patient - reported outcomes indicate that although the patterns of treatment - related side effects differ markedly according to the modality , neither surgery nor radiotherapy appears to be """""""""""""""" kinder """""""""""""""" overall."""""""""""""""	indicate	the patient - reported outcomes	"""""""""""""""that although the patterns of treatment - related side effects differ markedly according to the modality , neither surgery nor radiotherapy appears to be """""""""""""""" kinder """""""""""""""" overall"""""""""""""""	1	1			
28176656	This review highlights aberrant DNA methylation events in the development of gastric tumours and addresses the different aspects associated with the application of therapeutic epigenetic modulation in the management of the disease.	associated	the different aspects	with the application of therapeutic epigenetic modulation in the management of the disease	1	1			
30615663	In an adjusted model , privately owned facilities [ AOR = 3.3 ; 95 % CI , 1.5 - 7.5 ] , hospitals [ AOR = 11.6 ; 95 % CI , 5.0 - 27.2 ] , health centres [ AOR = 5.0 ; 95 % CI , 2.4 - 10.7 ] , and performance of routine management meeting [ AOR = 3.3 ; 95 % CI , 1.4 - 7.8 ] were significantly associated with high readiness to provide management for chronic respiratory diseases.	were significantly associated	health centres [ AOR = 5.0 ; 95 % CI , performance of routine management meeting	with high readiness	In an adjusted model	1	1		
20958092	Reasons for this epidemic are the consequences of low socioeconomic status , and challenges to screening , primary prevention , management and access to care.	are	Reasons for this epidemic	the consequences of low socioeconomic status	1	1			
31157481	In that way , focusing of cancer immunotherapy developing mediators that stimulates or enhances the immune system 's recognition and destroying the cancer cells.	destroying	mediators	the cancer cells	1	1			
15136374	CPC is an important nonasthmatic respiratory condition in this population.	is	CPC	an important nonasthmatic respiratory condition in this population	1	1			
28205188	A better delineation of the relationships between these three entities may lead to significant improvements in the effectiveness of lung cancer screening programs , and to reductions in the morbidity and mortality associated with these deadly diseases.	associated	reductions in mortality	with these deadly diseases	1	1			
28415651	Finally , although subgroup analysis suggested DM was associated with a significant impact on gastric cancer incidence and gastric cancer mortality risk in several specific populations , a significance based on gender difference was not observed.	suggested	subgroup analysis	DM was associated with a significant impact on gastric cancer incidence	1	1			
