,Subj_Pred,Obj,Obj_true,PMID
734,The core aims are,[start] to be [UNK] [end],[start] to bring forward the new therapy strategies [end],25249787
735,This article examines the pathophysiology of type 2 diabetes using,[start] a significant association between the mortality of the disease [end],[start] a case study approach [end],25270482
736,Structured interventions combining,[start] survival [end],[start] PA [end],21115758
737,The purpose of this systematic review is,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],"[start] to conduct a comprehensive search of the medical literature investigating the prevalence of cardiovascular ( CV ) complications and assess their impact on healthcare costs , quality of life and mortality among patients with T2DM in the context of microvascular complications [end]",25824591
738,The path to those promises has,[start] [UNK] [end],[start] significant challenges [end],17559889
739,A thorough understanding of the physiological mechanisms would open,[start] to treat the disease [end],[start] newer vistas [end],31336461
740,the goal is,[start] the [UNK] [end],[start] to reduce levels of atherogenic thus the patient 's absolute risk Ultimately [end],27417914
741,future studies focusing,[start] on the need of [UNK] [end],[start] on type 2 diabetes mellitus in the pediatric age group [end],15832489
742,Recent experimental studies show,[start] that the patients with chronic respiratory diseases [end],[start] that both disorders are etiologically related to each other through the actions of osteocalcin [end],21778617
743,Information extracted included,[start] [UNK] [end],[start] source [end],31490989
744,Several lines of evidences suggest,[start] that the current [UNK] is not to be able to eat [end],[start] an array of biochemical events [end],31336461
745,Both biological factors are,[start] important [end],[start] responsible for sex [end],27159875
746,This review offers,[start] a unique [UNK] [UNK] [UNK] in the australia [end],[start] an innovative collaborative care model for diabetes [end],27390262
747,Both therapeutic efficacy can be effectively examined,[start] in the past 20 years on account of its clinical application advantages such as [UNK] invasive visual or [UNK] [end],[start] in nonhuman primates due to their great similarity to humans at the molecular levels [end],22893407
748,All individuals were followed,[start] in the [UNK] [end],[start] for 3 years [end],17846976
749,Data sources included,[start] evidence of the most important mechanisms [end],[start] evidence - based reviews [end],23347242
750,Women has a history of,[start] [UNK] [end],[start] 2 diabetes mellitus [end],11800065
751,Early - onset T2DM is associated,[start] with the disease [end],[start] with poor long - term outcomes [end],27622231
752,a patient 's treatment requires,[start] a multisector strategy that cuts mortality through quality health care services [end],[start] changes over time [end],19425874
753,no patients fulfill,[start] the most important [UNK] [end],[start] the treatment target of glycosylated hemoglobin Currently [end],26111830
754,Lessons learned,[start] the most important role of the development of lung cancer [end],[start] The authors argue that the current Canadian Diabetes Association Clinical Practice Guidelines are insufficient to provide a basis for health care [end],20958092
755,Type 2 diabetes mellitus causes,[start] death [end],[start] protein metabolism associated with insulin resistance [end],10348076
756,Readers who are interested in these primary resources for more detail can consult,[start] the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] http://smartmedicine.acponline.org [end],25732301
757,carefully planned vegan diets can be,[start] [UNK] [end],[start] more nutritious than diets [end],20425575
758,these pathologies can not be corrected,[start] the same [UNK] [end],[start] by the Mg2 + - binding promoters [end],18418443
759,These studies led,[start] to the risk of gastric cancer [end],[start] to the proposal of the ' thrifty phenotype hypothesis [end],17522982
760,our recent focus on established T2D loci is,[start] the [UNK] [UNK] [UNK] [end],[start] reasonable [end],22540253
761,diabetes self - management programs revealed,[start] a significant effect [end],[start] in this study [end],27430259
762,lifestyle modification can be implemented,[start] to treat gastric cancer [end],[start] locally [end],16573308
763,Islam faith is,[start] male [end],[start] predictor for CAM use among Type 2 DM patients [end],23802882
764,"components of the diet , such as vegetables may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
765,Studies are needed,[start] to treat the disease [end],[start] to examine the consequences of these changes in body composition on physical functioning [end],25453300
766,Current interventions for the retardation of type 2 diabetes mellitus as promoting,[start] the [UNK] [end],[start] physical activity [end],11800065
767,four currently - available drugs have been established,[start] in the us [end],[start] as being effective in preventing diabetes in subjects with prediabetes [end],18035959
768,the risk of T2 D identified,[start] [UNK] [end],"[start] especially in large prospective population - based studies , and studies [end]",31500825
769,Those 17 studies involved,[start] in the study [end],[start] 2984634 women [end],27518283
770,control groups received,[start] [UNK] [end],[start] a booklet for general diabetes prevention [end],24399094
771,Hispanic Americans to be,[start] for the past [end],[start] at higher risk for type [end],10943809
772,Community and governmental efforts to educate all children about the need for physical activity are,[start] the same [UNK] [end],[start] essential to control this epidemic [end],12762953
773,the clinical issues including,[start] the most important role of the disease in the development of lung cancer [end],[start] to discuss the role of the pediatric physical therapist in effectively managing children with T2DM [end],17700350
774,Identification of predisposing genes is complicated,[start] with a [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] by several factors [end],15823494
775,none of the patients fulfill,[start] the most important [UNK] [end],[start] the treatment target [end],26111830
776,The overall SIRs for cancer in the spouses of individuals with T2 DM were,[start] 097 [end],[start] 1.01 [end],25604005
777,"early dietary changes , such as increased intake of whey protein that improve muscle function affect",[start] beneficial in [UNK] [UNK] [end],[start] biomarkers [end],2016
778,Conclusions was,[start] [UNK] [end],[start] high among diabetics [end],23802882
779,their admission is associated,[start] with the disease [end],[start] with increased risk of length of stay [end],25270482
780,The main goals in management include,[start] [UNK] [end],[start] normalising hyperglycaemia [end],27622231
781,self - efficacy was,[start] [UNK] [end],[start] the predictor variable that influenced both self - care [end],24084701
782,Awareness of risk factors for developing type 2 diabetes will promote,[start] more important in the development of type 2 diabetes [end],[start] screening [end],11800065
783,this paper describes,[start] the role of [UNK] in the [UNK] of [UNK] [end],[start] the perspectives [end],26351268
784,This article systematically reviews,[start] the [UNK] [UNK] [UNK] in the treatment of type 2 diabetes [end],[start] the functional implications of these gene variants on the regulation of beta - cell function [end],22972441
785,Insulin resistance is,[start] a [UNK] [end],[start] a major contributor to progression of the disease [end],10348076
786,men achieve,[start] a significant effect [end],[start] greater risk reduction from a diet high in fish At the same time [end],Richard Aguilar 
787,Insulin to be required,[start] to treat gastric cancer [end],[start] again later in the natural history of disease [end],19893798
788,social support can help,[start] the most important treatment of type 2 diabetes [end],[start] to improve the self - management [end],31640691
789,practices are not considered,[start] [UNK] [end],[start] part of conventional Western medicine [end],23802882
790,environmental factors are,[start] the most important [UNK] [end],[start] important determinants for the expression of this disease [end],10943809
791,Type 2 Diabetes focusing,[start] on the need of [UNK] [end],[start] on treatment [end],25732301
792,the relative risks of type 2 diabetes mellitus risk for individuals with hypertensive disorders during preeclampsia were,[start] as a major risk factor [end],[start] 1.59 ( 95 % credibility interval [end],27518283
793,the precise drug is,[start] important to the disease [end],[start] most likely to be safe for the reduction of the economic impact on a global scale [end],30515958
794,classical Type 2 diabetes to come,[start] for the past 10 years [end],[start] from direct sequencing of candidate genes [end],1485947
795,EMBASE were searched,[start] in the past 20 years on account of its clinical application advantages such as [UNK] invasive visual [UNK] [UNK] [end],[start] between January 2005 and May 2018 [end],30131299
796,2 diabetes is caused,[start] in the disease [end],[start] by an interaction of genetic factors [end],23868079
797,a chronic disease has reached,[start] a disease [end],[start] the levels of a global epidemic [end],30515958
798,Racial differences in age at diagnosis found in 1988 to 1994 are found to,[start] in the united states [end],[start] 2000 [end],15671192
799,An appreciation of the complex pathophysiology of type 2 diabetes allows,[start] the most important role of the disease [end],[start] the primary care practitioner to best manage patients with this common disorder [end],27262256
800,potential life lost,[start] [UNK] [end],"[start] for every 100,000 people [end]",24299125
801,a major role to play,[start] a role in the development of lung cancer [end],[start] in the prevention of type 2 diabetes in children [end],11979020
802,most patients need,[start] to treat [UNK] [end],[start] medication [end],12408409
803,the latest studies have shown,[start] a significant effect [end],[start] the increasing trends for the involvement of oxidative stress in the pathogenesis of T2DM In this regard [end],28460155
804,Results fell,[start] significantly [end],[start] under the high aortic stiffness group [end],30928570
805,The perceived stress reduced,[start] the effect of the development of complications [end],[start] 26.1 % [end],30024853
806,Diabetes is associated,[start] with the disease [end],"[start] with complications , including amputation [end]",29417379
807,"the most prominent risk factor , which is obesity is",[start] the same [end],[start] more common in women [end],27159875
808,This review will investigate,[start] the treatment of type 2 diabetes [end],"[start] usefulness of T2 DM prevention , further to that [end]",21128892
809,clinical entity underlies,[start] the [UNK] [end],[start] with various pathophysiological factors [end],28460155
810,This article is,[start] an important role in the development of gastric cancer [end],[start] the result of an extensive literature review [end],17293741
811,One large study conducted in the United Kingdom demonstrated,[start] that the current multidisciplinary approach to gastric adenocarcinoma can be [UNK] cell or combination with chemotherapy of chemotherapy of [UNK],"[start] that providing intensive blood glucose control significantly reduced the risk of microvascular complications , such as retinopathy , in patients with type 2 diabetes mellitus [end]",12489382
812,The logarithmic association between the risk of complications with increasing glycaemia is,[start] the disease [end],[start] likely to hold true for children [end],11979020
813,data related,[start] to [UNK] [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] to HF outcomes in these contemporary clinical trial experiences [end],29298108
814,diet combined,[start] with type 1 diabetes [end],[start] with physical activity [end],16466601
815,energy intake coupled,[start] to the major health problem [end],[start] with the sleep / wake cycles [end],25172521
816,The TODAY trial will help to ameliorate,[start] the right to the right or the [UNK] [end],[start] insulin resistance [end],16085165
817,longitudinal studies focus,[start] on the immune system [end],[start] on the pathobiology of both type [end],30135724
818,preventative health messages are tailored,[start] at a high risk of developing complications [end],[start] to people [end],23868079
819,Adherence to a healthy dietary pattern exerts,[start] the risk of gastric cancer [end],[start] a beneficial role regarding the development of diabetes [end],19531025
820,Adherence to CHEERS was,[start] a [UNK] [end],[start] generally high [end],31490989
821,little is known,[start] to [UNK] [UNK] [end],[start] about factors [end],27430259
822,INTEM alpha in the diabetic group was,[start] a [UNK] [UNK] [end],[start] significantly lower than the controls [end],16988549
823,reports vary,[start] to identify autoantigens [end],[start] regarding the association of particular taxonomic groups with disease [end],31901868
824,Sue Terry Wilkin examine,[start] her to [UNK] [end],[start] the extent of the problem [end],12211961
825,The agents reduce body weight increasing,[start] lung cancer [end],[start] mitochondrial activity [end],24523032
826,Conclusion is,[start] a [UNK] [end],[start] fundamental when encouraging positive attitudes to personal responsibility for treatment for the condition [end],23868079
827,a complex disorder involves not,[start] the [UNK] [end],[start] just the insulin system [end],27262256
828,INTEM - CFT were,[start] in [UNK] [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
829,Those 17 studies involved,[start] in the study [end],"[start] 2,984,634 women [end]",27518283
830,the health care provider should employ,[start] modern [UNK] [end],"[start] an aggressive , treat - to - target strategy to lessen diabetes - related risk factors always [end]",15315864
831,subjects living,[start] to the most important [UNK] [end],[start] over the next 20 years [end],22135872
832,a major role to play,[start] a role in the development of lung cancer [end],[start] in the prevention of type 2 diabetes in adults [end],11979020
833,Current literature provides,[start] the risk of gastric cancer in men in the general population [end],[start] direct evidence [end],19393492
834,sleep broadly fell,[start] into five categories [end],"[start] into five categories ; sleep assessment , sleep as co-morbidities of sleep [end]",33157114
835,governments become,[start] a major public health problem [end],[start] convinced of its critical value [end],16573308
836,many factors impact,[start] the development of t2 dm [end],[start] the development of cancer including obesity [end],25866823
837,intervention to assist,[start] the patients with [UNK] disease [end],[start] patients who have been diagnosed [end],Richard Aguilar 
838,African Canadians living,[start] [UNK] [end],"[start] in Calgary , Alberta , Canada [end]",24070886
839,the strategies to treat,[start] patients with chronic respiratory diseases [end],[start] T2 DM [end],29395440
840,DM2 represents,[start] a major cause of the [UNK] of [UNK] [end],[start] one arm of the metabolic syndrome [end],15751600
841,medications need,[start] to be [UNK] [end],[start] to be imported at high cost often [end],16573308
842,Hyperglycemia increase,[start] hypertension [end],[start] advanced glycation end - products that result in atherogenesis [end],30409037
843,diabetes caused,[start] by the disease [end],[start] by magnesium deficiency [end],18418443
844,Management includes,[start] [UNK] [end],[start] platelet therapy [end],15823385
845,both depression minimize,[start] a new treatment options to men with a disease [end],[start] the treatment costs for patients [end],23402449
846,Two reviewers extracted independently,[start] the [UNK] [end],[start] the data [end],28728958
847,DM visiting,[start] [UNK] [end],[start] outpatient primary care clinics [end],23802882
848,major metabolic defects associated,[start] with [UNK] [end],[start] with t2DM [end],24523032
849,program participation remains,[start] the most important component in the [UNK] [UNK] [end],[start] low [end],27430259
850,most adolescents with diabetes have,[start] a significant effect [end],[start] type In Australia [end],19893798
851,Sitagliptin are,[start] the same [end],[start] 4 inhibitors [end],28093996
852,physicians to be,[start] in the [UNK] of the treatment of type 2 diabetes [end],[start] aware of risk screening guidelines [end],18806081
853,recognition of diabetes were measured,[start] in the disease [end],[start] at baseline [end],24399094
854,Health care providers must understand,[start] the most important ongoing research [end],[start] this disease to ensure proper management [end],17700350
855,Nurses need,[start] to treat the patients with drug [end],[start] to understand the combination therapies now in use [end],30741763
856,The disease is,[start] a major cause of death in adults [end],[start] the leading cause of leg amputations [end],22424044
857,rates of T2 DM have increased,[start] a major public health problem [end],[start] In the past two decades [end],19323960
858,the intracellular concentration of the interdependent Mg2 + is,[start] [UNK] [end],[start] significantly less than normal in overt diabetes [end],18418443
859,"Additionally certain individual food groups of the diet , such as fish may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
860,Glycemic control are,[start] by the public health risk factor for gastric cancer [end],[start] less than optimal in many patients with type 2 diabetes mellitus [end],12489382
861,state were discussed,[start] in this article [end],[start] from a perspective of food microbiologists [end],30632770
862,Type 2 diabetes mellitus ( T2DM ) rates are,[start] the most important [UNK] [end],[start] three times higher in patients with bipolar disorder compared to the general population [end],22621171
863,No significant difference was found,[start] in the [UNK] [end],[start] in the prothrombin time [end],16988549
864,VADT have observed,[start] a major cause of the disease in america [end],[start] increased morbidity from intensive control in those with long duration of chronic complications [end],25772641
865,Type 2 diabetes mellitus is associated,[start] with a disease [end],[start] with increased cardiovascular morbidity [end],19393492
866,This magnesium - binding defect consists,[start] a number of immune cells in the [UNK] [end],[start] of a decreased content of tightly bound Mg2 [end],18418443
867,the future management has [number of] type diabetes,[start] 1 [end],[start] 2 [end],15561920
868,insulin resistance coupled,[start] with a higher risk of developing cardiovascular disease [end],[start] with relative beta - cell failure [end],12092688
869,the prevention trials showing,[start] the treatment of [UNK] [end],[start] that progression [end],23953075
870,Reasons for this epidemic are,[start] the disease [end],[start] the challenges to primary prevention [end],20958092
871,The resultant hyperglycemia causes,[start] a major health problem [end],[start] macrovascular complications that increase morbidity in patients with diabetes mellitus [end],11393500
872,Minority populations are,[start] the most common cause of cancer [end],[start] also at higher risk not only because of family history [end],11800065
873,the roles mitochondrial,[start] a role in the development of lung cancer [end],[start] ER stress play in the pathogenesis of type 2 DM [end],21785581
874,people depending,[start] the relationship with the [UNK] of the [UNK] [end],[start] on their family history of diabetes [end],23868079
875,novel markers and non-invasive tests could be applied,[start] to treat gastric cancer [end],[start] in patients with T2DM as a means of detecting and possibly treating unrecognized CV disease in time [end],17852797
876,A stepped - care approach to drug therapy may provide,[start] a new method of treatment strategies [end],"[start] the most rational , cost - efficient approach to management of this disease [end]",10348076
877,diet / weight - loss support the,[start] the risk of developing cardiovascular disease [end],[start] support [end],27430259
878,These findings help unravel,[start] the current [UNK] of cardiovascular health [end],[start] the complex inheritance of polygenic type 2 diabetes mellitus [end],14659011
879,diabetes care accounts,[start] to the most important [UNK] [end],[start] for about 2 - 7 % of the total national health care budgets of western European countries already [end],14502096
880,a high - risk approach to prevention is,[start] a major health problem [end],[start] also appropriate [end],2406178
881,Both active male smokers had,[start] a number of immune abnormalities that [UNK] in the disease [end],[start] 0.003 [end],25708055
882,Lifestyle modification alone may control,[start] lung cancer [end],[start] metformin [end],19893798
883,hyperandrogenism seen,[start] as the us drug administration for use in cardiovascular disease management currently [end],[start] as polycystic ovary syndrome [end],12762953
884,"Diabetic therapies that induce the stress response , whether via heat , bioactive compounds , or genetic manipulation prevent",[start] the same disease [end],[start] all of the morbidities and comorbidities [end],24523032
885,Methods The methodology for this study consisted,[start] of the development of lung cancer [end],[start] of a systematic review of systematic reviews using the flowchart to searching on Cochrane [end],29129000
886,Some genes that have become accepted as contributors to diabetes risk include,[start] the [UNK] [end],"[start] calpain 10 , and hepatic transcription factor 1 [end]",17331067
887,excess fatty acids increase,[start] advanced [UNK] end [end],[start] advanced glycation end - products that result in vasoconstriction [end],30409037
888,some staple food being replaced,[start] eat [end],[start] with nuts [end],30360498
889,group education sessions to be,[start] important [end],[start] a cost - effective method for diabetes self - management that funders need to consider [end],26351268
890,More attention should be paid,[start] to the [UNK] of [UNK] [UNK] [UNK] [end],[start] to cardiovascular deconditioning [end],19479186
891,Male active smokers had,[start] a [UNK] immune system to treat [UNK] [UNK] [end],"[start] a significantly higher risk of carotid plaque ( odds ratio = 2.88 , 95 % confidence interval : 1.4788 - 5.6094 , P = 0.001 [end]",25708055
892,Collaborative care models have demonstrated,[start] a higher risk of lung cancer [end],[start] success in managing the pathology of depression [end],27390262
893,whether tree nuts in combination with LCD have,[start] a [UNK] [end],[start] similar benefits in patients with T2 DM [end],30360498
894,Type 2 diabetes mellitus is,[start] a disease [end],"[start] a heterogeneous disorder characterized by 2 pathogenic defects , impaired insulin secretion [end]",11393500
895,None of these to be,[start] important [end],[start] primary [end],1485947
896,the outcomes of ongoing studies will be,[start] [UNK] [UNK] [end],[start] crucial in setting up appropriate prevention strategies [end],15832489
897,obesity being,[start] in the past [end],[start] a major determinant [end],1485947
898,Molecular pathways underlying,[start] the risk of gastric cancer [end],[start] the mechanisms by which a suboptimal foetal environment leads to increased risk of type 2 diabetes [end],17522982
899,increased sedentary time combined,[start] good quality of life [end],[start] with reduced physical activity [end],23551885
900,physicians must stress,[start] to the [UNK] of [UNK] [end],[start] the nonpharmacologic approaches of diet modification [end],10348076
901,The presence poses,[start] a critical role in the development of lung cancer [end],[start] a significant threat to the healthcare system [end],25629355
902,A modest weight loss of 5 % to 10 % is,[start] an important role in the development of lung cancer [end],[start] an achievable goal for improving glycemic control in people with type 2 diabetes [end],24070804
903,the amount of Mg2 enters,[start] [UNK] [end],[start] the cell [end],18418443
904,Type 2 diabetes mellitus is,[start] a disease [end],[start] a heterogeneous group of metabolic diseases [end],17059973
905,The most - common herbs used were,[start] [UNK] [end],[start] Misai Kucing [end],23802882
906,Patient trust in personal medical information is,[start] the patients with a disease [end],[start] critical to increasing adherence to physician recommendations [end],24292896
907,Type II diabetes remains,[start] in [UNK] [end],[start] a genetic nightmare [end],7813802
908,This article reviews,[start] the current [UNK] [UNK] [UNK] in the treatment of gastric cancer [end],[start] the current insulin analogs available on the market regimens [end],15479774
909,The prevalence of type 2 diabetes worldwide is set,[start] from [UNK] [end],"[start] to increase from its present level of 150 million , to 225 million by the end of the decade by 2025 [end]",14502096
910,social support can help to improve,[start] the need for a new treatment of breast cancer [end],[start] the self - management ability of patients with T2 DM [end],31640691
911,Bayesian meta - analysis was carried out,[start] for the future [UNK] [end],[start] to further estimate [end],27518283
912,19 % had been referred to,[start] a [UNK] [end],[start] 23 % [end],29417379
913,Other risk factors include,[start] the most important [UNK] [end],"[start] a family history of type 2 DM , puberty , intrauterine exposure to DM [end]",12092688
914,an emerging approach includes,[start] the same [UNK] [end],[start] practices adapted to the characteristics of each patient [end],29518575
915,Type 2 diabetes is,[start] a major health issue in most [UNK] [end],[start] a familial disease [end],1485947
916,An antidiabetic agent improves,[start] the [UNK] [end],[start] insulin sensitivity [end],12408409
917,Fear of low balance confidence were,[start] due to [UNK] [end],[start] more severe in older adults with type 2 diabetes [end],29914779
918,the benefits of early intervention -- with emphasis on the prevention trials can be delayed,[start] [UNK] [end],[start] by addressing prediabetes [end],23953075
919,the high prevalence of diabetes affect,[start] [UNK] [end],[start] the strategies for searching for genetic mutations [end],7813802
920,daily hyperthermia induced,[start] to [UNK] [end],[start] by hot tub immersion [end],24523032
921,Healthcare providers intensify,[start] [UNK] of the most important component in the us [UNK] [end],[start] therapy appropriately during patient visits often [end],23347242
922,a large proportion of total complications occur,[start] in the us [end],[start] among adults now [end],27156051
923,The prevalence of type 2 diabetes has been increasing,[start] in us [end],[start] exponentially [end],25249787
924,Recent advances in understanding the etiology of obesity have established,[start] the ability to detect early these days of [UNK] [end],[start] involvement of the immune system [end],22897868
925,glycemic control provided,[start] by the public health of human health [end],"[start] by the medication , other desired outcomes ( , blood lipid changes ) , mechanism of action , and cost [end]",12489382
926,hyperandrogenism seen,[start] as the us drug administration for use in cardiovascular disease management currently [end],[start] as premature adrenarche [end],12762953
927,Partners ' beliefs about the controllability moderated,[start] the same time [end],[start] the relationship between the corresponding pwt2 d beliefs and diabetes distress [end],29775677
928,intervention to assist patients to reduce,[start] the risk of lung cancer [end],[start] the risk of developing the disease in those [end],Richard Aguilar 
929,"""""""""""""""""""""""""""""""Recent research data produced by """""""""""""""""""""""""""""""" multi-omics """""""""""""""""""""""""""""""" technologies ( genomics transcriptomics )"""""""""""""""""""""""""""""" suggest",[start] that many potential biomarkers might be helpful in early diagnosis of dm2 [end],[start] that many potential biomarkers might be helpful in early diagnosis of DM2 [end],29518575
930,T2DM is,[start] a [UNK] [end],[start] difficult to differentiate from the more common type 1 diabetes mellitus ( T1DM ) in the paediatric population [end],27622231
931,One large study conducted in the United Kingdom demonstrated,[start] that the current multidisciplinary approach to gastric adenocarcinoma can be [UNK] cell or combination with chemotherapy of chemotherapy of [UNK],"[start] that providing intensive blood glucose control significantly reduced the risk of microvascular complications , such as neuropathy , in patients with type 2 diabetes mellitus [end]",12489382
932,clinicians to offer,[start] the treatment of type 2 diabetes [end],[start] early dietary advice that will delay onset of disease [end],2016
933,future research could enhance,[start] the association between polypharmacy and all cause of all cause of the [UNK] [end],[start] psychiatric pharmacopeia [end],26575297
934,This result provides,[start] a major impact on the treatment of gastric cancer [end],[start] ideas [end],31640691
935,Participants completed three follow - up surveys after receiving,[start] [UNK] [end],[start] results [end],24292896
936,Five cancers showed,[start] a higher number than 1 [end],[start] increased SIRs during the whole follow - up period [end],25604005
937,an optimal exercise programme for individuals with type 2 diabetes mellitus should include,[start] the most important role of lung cancer [end],[start] components that improve i.e. a combination of aerobic endurance training [end],10418073
938,"associated neurological disorders ( NDs ) , such as Parkinson 's disease have raised",[start] the disease [end],[start] concerns about financial burden [end],25345504
939,many factors impact,[start] the development of t2 dm [end],[start] the development of cancer including physical activity levels [end],25866823
940,The long - term complications associated,[start] with type 2 diabetes [end],[start] with type 2 diabetes [end],14502096
941,A multitude of clinical studies provide,[start] a significant effect [end],[start] an insight into thyroid comorbidity in T2 DM though there are a few instances [end],31336461
942,Type 2 diabetes mellitus is,[start] a disease [end],[start] a chief concern for health care systems around the globe [end],27390262
943,interventions based,[start] on the patients with type 2 diabetes [end],"[start] on a patient 's needs , concerns , and capabilities [end]",Richard Aguilar 
944,Analysis suggested,[start] a role in the progression of lung cancer [end],[start] that there was an obviously decreased incidence of major macrovascular events in patients [end],21034605
945,Type 2 diabetes mellitus is used,[start] a disease [end],[start] as an illustration of the challenges in studying complex phenotypes with nutrigenomics concepts and approaches [end],17559889
946,interventions have the nature of,[start] the same disease [end],[start] 2 diabetes [end],21829607
947,Type 2 diabetes is,[start] a major health issue in most [UNK] [end],[start] a common chronic disease resulting from a complex inheritance - environment interaction along with other risk factors such as sedentary lifestyle [end],25249787
948,One of the more significant complications in developing the knowledge base is,[start] the most important role of the development of lung cancer [end],[start] how to analyze high - dimensional datasets of genetic [end],17559889
949,More research would promote,[start] the [UNK] [end],[start] more awareness [end],27159875
950,a number of intervention strategies have been shown,[start] to [UNK] [UNK] [end],[start] In the last decade [end],18035959
951,QUICKI IR were correlated before,[start] [UNK] [end],[start] 0.598 [end],12050271
952,"Additionally certain individual food groups of the diet , such as fish may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of their anti-inflammatory actions [end]",19531025
953,The results of the documentation of three modifiable risk factors were,[start] as a [UNK] [end],[start] as follows : 49.5 % had BMI documented 33.9 % had alcohol consumption documented [end],29417379
954,The subjects had,[start] a number of industry legends including apple founders steve jobs [end],[start] good attitude toward type 2 diabetes mellitus [end],32296212
955,depression share,[start] to the disease [end],[start] biological mechanisms [end],30135724
956,Application of hypoglycemic drugs has its own drawbacks has drawn,[start] for the past [end],[start] much attention recently [end],30046957
957,the strategies to treat T2 DM are,[start] important [end],[start] diet lipid - lowing agents [end],29395440
958,a cost - effective method for diabetes self - management to consider,[start] the most important [UNK] [end],[start] funders [end],26351268
959,evidences point,[start] that [UNK] [UNK] [UNK] [UNK] to [UNK] the [UNK] of [UNK] [end],[start] to the link between thyroid hormones andT2DM in particular In recent times [end],31336461
960,classical Type 2 diabetes to come,[start] for the past 10 years [end],[start] from molecular scanning techniques [end],1485947
961,T2D patients using alone,[start] the [UNK] [end],[start] metabolic parameters [end],22897868
962,India sub-Saharan Africa is,[start] [UNK] [end],[start] currently at a lower prevalence rate [end],16573308
963,Type 2 diabetes mellitus is recognized,[start] by [UNK] [end],[start] as a public health problem [end],28282717
964,Little is known,[start] to [UNK] [UNK] [end],[start] about the progression of macrovascular disease in affected children [end],11979020
965,the treatment algorithm needed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] to manage this condition [end],21133214
966,the overarching issue associated with all of the themes to emanate,[start] the last year [end],[start] from a lack of type 2 diabetes awareness [end],24070886
967,the current list of genetic loci does not seem,[start] the same as the most important component of the new research [end],[start] Finally [end],19564886
968,areas requiring,[start] [UNK] [end],[start] further study [end],29699867
969,their gender were collected,[start] for the past 10 years [end],[start] from 15 out of 17 districts [end],19331240
970,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in human genetics enabling new insights into disease susceptibility [end],29699867
971,All participants reported experiencing,[start] you will be [UNK] [end],[start] disbelief [end],24070886
972,Anxiety is associated,[start] with the disease [end],[start] with poor metabolic outcomes [end],27390262
973,Results did not change,[start] the same time [end],[start] overtime [end],29775677
974,Targeted group - based interventions to be,[start] important for health care [end],[start] beneficial in reducing fear of falling [end],29914779
975,Conclusions A guided self - awareness based meditation program was effective in improving enhance,[start] [UNK] [end],[start] sleep in T2 DM patients [end],30024853
976,The overall SIRs for cancer in the siblings of individuals with T2 DM were,[start] 097 [end],[start] 0.97 respectively [end],25604005
977,This issue provides,[start] a major risk factor for gastric cancer [end],[start] a clinical overview of Type 2 Diabetes [end],25732301
978,The study of type 2 diabetes has been driven,[start] by advances in [UNK] enabling new insights into disease susceptibility [end],[start] by advances in biomarkers enabling new insights into progression [end],29699867
979,the ' thrifty phenotype hypothesis suggests,[start] the risk of gastric cancer in men in the [UNK] [end],[start] that the foetal environment plays a major role in mediating this relationship [end],17522982
980,Conclusions : Control of glycemia to normal ( or near normal levels ) in type 2 diabetes to be,[start] a new method of treatment options [end],[start] effective in reducing the incidence of major macrovascular events [end],21034605
981,best practices related,[start] a [UNK] [end],[start] to fear of falling [end],29914779
982,diabetes - related practice to be,[start] by the public health care [end],[start] poor [end],32296212
983,whole genome scans performed,[start] to provide the child with the skills necessary to manage diabetes over a lifetime [end],[start] in homogeneous populations [end],15823494
984,fifty people were diagnosed in,[start] the most important health problem [end],[start] previous 12 months [end],29417379
985,Diabetes has,[start] a significant effect [end],[start] an enormous economic impact [end],12489382
986,the CV risk factors contributing,[start] to the disease [end],[start] to CV complications [end],17852797
987,19 % had been referred,[start] to [UNK] [UNK] [end],[start] to a 23 % to a dietician [end],29417379
988,six were,[start] in the us [end],[start] obese [end],26111830
989,"a number of healthy lifestyle behaviors , such as reduced intake of dietary fat are associated",[start] with a high risk of lung cancer [end],[start] with decreased development of type 2 DM [end],12537092
990,diets based,[start] on the [UNK] [end],[start] on more conventional diet guidelines [end],20425575
991,data on trends in diabetes - related complications are limited,[start] less important to maintaining health [end],[start] to only about a dozen countries leaving the changing character for countries of low and middle income ambiguous [end],27156051
992,Lifestyle modification alone may control,[start] lung cancer [end],[start] minor hyperglycaemia [end],19893798
993,affected sib - pair analysis is,[start] the most important ongoing research [end],"[start] limited because both parents are often affected , leading to bilineal inheritance [end]",7813802
